"id","category_id","category","name","manufacturer","url","min_price","max_price","average_rating","review_count","review_tags","review_rating_distribution","review_platform_distribution","price_trend","specifications","conformity_certification","safety_certification","product_code","updated_at","unit_price"
590,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,캉골키즈 ARACOP21200DB 헤지 데님 원피스 RA 2120 다크 블루,에스제이키즈 캉골키즈,https://prod.danawa.com/info/?pcode=96783680&cate=16349342,90080,90080,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 76570, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 76570, ""period"": ""3개월""}, {""date"": ""09.09"", ""price"": 76570, ""period"": ""6개월""}, {""date"": ""09.09"", ""price"": 76570, ""period"": ""12개월""}, {""date"": ""09.09"", ""price"": 76570, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""에스제이키즈 캉골키즈"", ""등록년월"": ""2025년 08월"", ""제조회사"": ""에스제이키즈 캉골키즈""}",,,"96783680",2025-11-27 14:42:01.502,
591,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,아자브키즈 아자브키즈 원피스,아자브키즈,https://prod.danawa.com/info/?pcode=26375567&cate=16349342,5370,5900,4.60,419,"{아이,사이즈,만족,가격,저렴,넉넉,디자인,원피스,선물,색상,길이,드레스,재질,딸아이,조카,여름}","{""1"": 5, ""2"": 1, ""3"": 23, ""4"": 92, ""5"": 298}","{""GS샵"": 24, ""옥션"": 4, ""G마켓"": 18, ""SSG.COM"": 5, ""11번가"": 2, ""롯데ON"": 3, ""신세계몰"": 6, ""CJ온스타일"": 31, ""롯데홈쇼핑"": 3, ""이마트인터넷쇼핑몰"": 4}","[{""date"": ""25.11.04"", ""price"": 5329, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 5020, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 5020, ""period"": ""6개월""}, {""date"": ""25.07"", ""price"": 5020, ""period"": ""12개월""}, {""date"": ""24.01"", ""price"": 4890, ""period"": ""24개월""}]","{""품목"": {""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아자브키즈"", ""등록년월"": ""2022년 08월"", ""제조회사"": ""아자브키즈""}",,,"26375567",2025-11-27 14:44:26.698,
592,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,탑텐키즈 ToptenKids 남아 허리 벨트 카고 기모 조거팬츠 MKE4PP1013,탑텐키즈,https://prod.danawa.com/info/?pcode=69918488&cate=16349342,12101,13153,5.00,2,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}","{""G마켓"": 2}","[{""date"": ""현재"", ""price"": 12101, ""period"": ""1개월""}, {""date"": ""현재"", ""price"": 12101, ""period"": ""3개월""}, {""date"": ""현재"", ""price"": 12101, ""period"": ""6개월""}, {""date"": ""25.03"", ""price"": 11300, ""period"": ""12개월""}, {""date"": ""25.03"", ""price"": 11300, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""탑텐키즈"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""탑텐키즈""}",,,"69918488",2025-11-27 14:45:58.369,
593,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,레노마 이너웨어 티니핑 여아 하츄 기모맨투맨원피스RE 0D36W00165,레노마,https://prod.danawa.com/info/?pcode=68581802&cate=16349342,26320,26320,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 26040, ""period"": ""1개월""}, {""date"": ""09.16"", ""price"": 21880, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 21880, ""period"": ""6개월""}, {""date"": ""25.09"", ""price"": 21880, ""period"": ""12개월""}, {""date"": ""25.09"", ""price"": 21880, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""레노마"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""레노마""}",,,"68581802",2025-11-27 14:48:42.865,
594,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,아가방 클라데이가디건원피스세트 01R724056,아가방앤컴퍼니,https://prod.danawa.com/info/?pcode=69477458&cate=16349342,61620,61620,3.60,3,{},"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}","{""옥션"": 1, ""롯데ON"": 1, ""CJ온스타일"": 1}","[{""date"": ""25.11.04"", ""price"": 33773, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 30830, ""period"": ""3개월""}, {""date"": ""25.08"", ""price"": 27552, ""period"": ""6개월""}, {""date"": ""25.08"", ""price"": 27552, ""period"": ""12개월""}, {""date"": ""25.08"", ""price"": 27552, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아가방앤컴퍼니"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""아가방앤컴퍼니""}",,,"69477458",2025-11-27 14:50:34.409,
595,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,치크 DP01 스칼럽자수카라 다이마루원피스 CKOM24T1G,이랜드,https://prod.danawa.com/info/?pcode=96994445&cate=16349342,22410,25900,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 18710, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 18310, ""period"": ""3개월""}, {""date"": ""09.09"", ""price"": 18310, ""period"": ""6개월""}, {""date"": ""09.09"", ""price"": 18310, ""period"": ""12개월""}, {""date"": ""09.09"", ""price"": 18310, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""이랜드"", ""등록년월"": ""2025년 06월"", ""제조회사"": ""이랜드""}",,,"96994445",2025-11-27 14:53:14.625,
596,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,아가방 제프멜데님밍크바지 01R752006,아가방앤컴퍼니,https://prod.danawa.com/info/?pcode=68697611&cate=16349342,12970,17910,5.00,4,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 4}","{""옥션"": 1, ""롯데ON"": 2, ""현대Hmall"": 1}","[{""date"": ""25.11.04"", ""price"": 12110, ""period"": ""1개월""}, {""date"": ""09.16"", ""price"": 11520, ""period"": ""3개월""}, {""date"": ""25.08"", ""price"": 10630, ""period"": ""6개월""}, {""date"": ""25.08"", ""price"": 10630, ""period"": ""12개월""}, {""date"": ""25.08"", ""price"": 10630, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아가방앤컴퍼니"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""아가방앤컴퍼니""}",,,"68697611",2025-11-27 14:54:47.262,
597,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,빈 2 BZ54OP01BK 아동 여아 블랙 트위드 레이어드 원피스 초등 가을,이현어패럴 빈,https://prod.danawa.com/info/?pcode=96429827&cate=16349342,109210,126400,5.00,1,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}","{""현대Hmall"": 1}","[{""date"": ""25.11.04"", ""price"": 98500, ""period"": ""1개월""}, {""date"": ""09.16"", ""price"": 26970, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 26970, ""period"": ""6개월""}, {""date"": ""25.09"", ""price"": 26970, ""period"": ""12개월""}, {""date"": ""25.09"", ""price"": 26970, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""이현어패럴 빈"", ""등록년월"": ""2025년 08월"", ""제조회사"": ""이현어패럴 빈""}",,,"96429827",2025-11-27 14:56:20.110,
598,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,탑텐키즈 여아 버비 라이트 테리 프린트 원피스MKF1OO2102,탑텐키즈,https://prod.danawa.com/info/?pcode=75124370&cate=16349342,15146,18710,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 15131, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 14333, ""period"": ""3개월""}, {""date"": ""25.08"", ""price"": 14333, ""period"": ""6개월""}, {""date"": ""25.04"", ""price"": 14110, ""period"": ""12개월""}, {""date"": ""25.04"", ""price"": 14110, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""탑텐키즈"", ""등록년월"": ""2025년 01월"", ""제조회사"": ""탑텐키즈""}",,,"75124370",2025-11-27 14:58:58.480,
599,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 원피스/스커트,베네베네 BNG24A13006 레나 자가드 웨이브 드레스,베네베네,https://prod.danawa.com/info/?pcode=69666629&cate=16349342,96600,96600,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 96600, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 82110, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 82110, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 78250, ""period"": ""12개월""}, {""date"": ""25.01"", ""price"": 78250, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""원피스/스커트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""베네베네"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""베네베네""}",,,"69666629",2025-11-27 15:01:38.829,
600,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 코트/가디건/조끼,행텐주니어 울트라 라이트 경량 패딩조끼/14540-014-801-69 39413_14540-014-801-69,행텐주니어,https://prod.danawa.com/info/?pcode=97708556&cate=16349347,22830,25720,4.00,1,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 0}","{""옥션"": 1}","[{""date"": ""25.11.04"", ""price"": 22330, ""period"": ""1개월""}, {""date"": ""10.21"", ""price"": 22190, ""period"": ""3개월""}, {""date"": ""10.21"", ""price"": 22190, ""period"": ""6개월""}, {""date"": ""10.21"", ""price"": 22190, ""period"": ""12개월""}, {""date"": ""10.21"", ""price"": 22190, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""코트/가디건/조끼"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""행텐주니어"", ""등록년월"": ""2025년 09월"", ""제조회사"": ""행텐주니어""}",,,"97708556",2025-11-27 15:03:09.510,
601,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 코트/가디건/조끼,내셔널지오그래픽키즈 헤론 경량 구스 다운 베스트 (K254UDV910),내셔널지오그래픽,https://prod.danawa.com/info/?pcode=95427482&cate=16349347,70570,87200,4.80,13,"{따뜻,워머,아기,만족,가격,사이즈,디자인,색상,아기띠,겨울,아이,포그내,고급,선물,구스,외출}","{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 12}","{""GS샵"": 7, ""SSG.COM"": 3, ""신세계몰"": 3}","[{""date"": ""25.11.11"", ""price"": 61220, ""period"": ""1개월""}, {""date"": ""11.11"", ""price"": 61220, ""period"": ""3개월""}, {""date"": ""25.11"", ""price"": 61220, ""period"": ""6개월""}, {""date"": ""25.11"", ""price"": 61220, ""period"": ""12개월""}, {""date"": ""25.11"", ""price"": 61220, ""period"": ""24개월""}]","{""대상"": {""공용"": true, ""유아동용"": true}, ""품목"": {""조끼"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""사이즈"": {""사이즈"": ""100~160""}, ""manufacturer"": ""내셔널지오그래픽"", ""등록년월"": ""2025년 08월"", ""제조회사"": ""내셔널지오그래픽""}",,,"95427482",2025-11-27 15:04:49.749,
602,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 코트/가디건/조끼,블랙야크키즈 아동용 초경량 구스조끼 BK라라2T다운베스트 단체복 1BKVSW4902_IC,동진레저,https://prod.danawa.com/info/?pcode=97962209&cate=16349347,39000,47780,5.00,5,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 5}","{""G마켓"": 2, ""롯데ON"": 3}","[{""date"": ""25.11.04"", ""price"": 39000, ""period"": ""1개월""}, {""date"": ""10.14"", ""price"": 39000, ""period"": ""3개월""}, {""date"": ""10.14"", ""price"": 39000, ""period"": ""6개월""}, {""date"": ""10.14"", ""price"": 39000, ""period"": ""12개월""}, {""date"": ""10.14"", ""price"": 39000, ""period"": ""24개월""}]","{""품목"": {""유아동의류"": true, ""코트/가디건/조끼"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""동진레저"", ""등록년월"": ""2024년 12월"", ""제조회사"": ""동진레저""}",,,"97962209",2025-11-27 15:06:23.885,
603,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 코트/가디건/조끼,노스페이스키즈 에코 눕시 패딩조끼 (NV3NQ50),노스페이스,https://prod.danawa.com/info/?pcode=71075387&cate=16349347,95580,118700,4.90,41,"{따뜻,워머,아기,만족,가격,사이즈,디자인,색상,아기띠,겨울,아이,포그내,저렴,고급,선물,구스}","{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 39}","{""GS샵"": 11, ""SSG.COM"": 14, ""신세계몰"": 14, ""CJ온스타일"": 2}","[{""date"": ""25.11.04"", ""price"": 95580, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 95580, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 92400, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 88790, ""period"": ""12개월""}, {""date"": ""24.12"", ""price"": 88790, ""period"": ""24개월""}]","{""대상"": {""공용"": true, ""유아동용"": true}, ""품목"": {""조끼"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""노스페이스"", ""등록년월"": ""2024년 11월"", ""제조회사"": ""노스페이스""}",,,"71075387",2025-11-27 15:08:16.471,
604,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 코트/가디건/조끼,헤지스키즈 헤리아토 풀오버 (HTW31KR02M_BG),LF,https://prod.danawa.com/info/?pcode=29513354&cate=16349347,89680,89680,5.00,3,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}","{""G마켓"": 1, ""롯데ON"": 2}","[{""date"": ""25.11.18"", ""price"": 68460, ""period"": ""1개월""}, {""date"": ""11.18"", ""price"": 68460, ""period"": ""3개월""}, {""date"": ""25.11"", ""price"": 68460, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 50380, ""period"": ""12개월""}, {""date"": ""25.01"", ""price"": 50380, ""period"": ""24개월""}]","{""대상"": {""여아용"": true, ""유아동용"": true}, ""품목"": {""니트"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""사이즈"": {""사이즈"": ""110~165""}, ""manufacturer"": ""LF"", ""등록년월"": ""2023년 10월"", ""제조회사"": ""LF""}",,,"29513354",2025-11-27 15:09:50.530,
605,4,홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류 > 코트/가디건/조끼,헤지스키즈 테니스클럽 패딩 베스트 (HTS21EP52G),LF,https://prod.danawa.com/info/?pcode=99292319&cate=16349347,31050,35900,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.18"", ""price"": 30006, ""period"": ""1개월""}, {""date"": ""11.18"", ""price"": 30006, ""period"": ""3개월""}, {""date"": ""11.18"", ""price"": 30006, ""period"": ""6개월""}, {""date"": ""11.18"", ""price"": 30006, ""period"": ""12개월""}, {""date"": ""11.18"", ""price"": 30006, ""period"": ""24개월""}]","{""대상"": {""유아동용"": true}, ""품목"": {""패딩조끼"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""사이즈"": {""사이즈"": ""110~155""}, ""manufacturer"": ""LF"", ""등록년월"": ""2025년 10월"", ""제조회사"": ""LF"", ""충전비율"": {""솜털+깃털"": ""폴리에스터100%""}}",,,"99292319",2025-11-27 15:12:30.110,
